ID_Estudiante,Colegio,Localidad,Estrato,Puntaje_Lenguaje,Puntaje_Matematicas,Puntaje_Ciencias,Puntaje_Sociales,Puntaje_Ingles,Acceso_Internet_Hogar,Repitente,Genero,Puntaje_Global
E00988,Colegio_21,Usaquén,1,60.99660223975287,38.30819008088338,66.67468883094638,64.54005418732598,60.38899463817113,1,0,F,58.18170599541594
E00989,Colegio_35,La Candelaria,3,75.56321262964656,57.7393640168178,48.610028562704635,61.67315662966562,53.995868593633986,1,1,M,59.51632608649372
E00990,Colegio_29,Barrios Unidos,3,54.001356287342226,58.61116446421697,64.8147876346548,46.90929588755613,61.16851892510525,1,0,M,57.10102463977508
E00991,Colegio_13,Rafael Uribe Uribe,1,64.58999648909253,43.56351561501587,44.25740953714856,46.210853358671116,54.55512784400389,1,0,M,50.63538056878639
E00992,Colegio_30,Bosa,4,58.41595981739402,56.37866946390263,48.740155914897414,53.58295456015273,26.94648511034645,1,0,F,48.81284497333865
E00993,Colegio_6,Puente Aranda,3,40.40040562216844,53.23118261311007,62.539759914387986,45.11159645340784,36.20984940244669,1,1,F,47.49855880110421
E00994,Colegio_11,Tunjuelito,3,62.769251819667346,73.93701241545313,81.26079237581385,78.99470085667764,55.96603658273385,1,1,F,70.58555881006916
E00995,Colegio_11,Kennedy,4,53.45728683872837,65.92379261318642,68.48401086918399,47.98513886500185,65.43809384319586,1,1,M,60.25766460585929
E00996,Colegio_4,Usaquén,4,65.42130611566952,64.66914262974643,57.999242278106195,51.777343080445036,68.68534754946921,0,1,M,61.710476330687285
E00997,Colegio_22,Fontibón,3,38.57461030044088,57.77977255412384,35.10351661663444,58.70865521557098,50.21682353944264,1,1,M,48.07667564524255
E00998,Colegio_34,San Cristóbal,3,64.84764234183775,56.00958929649998,49.29326901628315,47.32789826795019,57.007814417286895,1,1,F,54.89724266797159
E00999,Colegio_30,Sumapaz,3,53.55521674642412,48.44709549513286,57.20139442264388,42.337793667191825,47.651155408897445,1,1,M,49.838531148058024
E01000,Colegio_5,Fontibón,1,48.894072557825346,43.545233655216535,59.80775662039614,59.811270645803546,78.38859785952556,0,1,M,58.089386267753426
E01001,Colegio_31,Puente Aranda,2,73.9042086594,66.88155353555703,51.974486583329906,55.47204745574641,49.59277943165151,1,0,M,59.56501513313697
E01002,Colegio_28,Engativá,3,64.89438124763558,41.44100625246446,34.523403999788826,63.32811481909989,51.91128841300455,1,1,F,51.21963894639866
E01003,Colegio_31,Barrios Unidos,1,64.65642568806813,53.749856984205366,47.976434229760734,60.65171345336456,59.26289426890796,1,1,M,57.25946492486135
E01004,Colegio_23,Rafael Uribe Uribe,1,53.37889225918807,39.98157357751401,53.4026564221798,81.98867510864511,58.09408351140755,1,1,M,57.369176175786905
E01005,Colegio_3,Chapinero,3,41.073308141578075,51.39931733822975,45.43864029047393,60.87904393128582,83.63015795111326,1,1,M,56.484093530536164
E01006,Colegio_35,Fontibón,4,39.58219788482036,49.183574316104604,61.30497677598312,36.55216805962146,42.6217104522903,1,1,M,45.84892549776397
E01007,Colegio_21,Suba,2,51.077656540070656,62.34456113728281,42.96498108431692,52.5225718458465,35.13087332896658,0,1,M,48.808128787296695
E01008,Colegio_21,Barrios Unidos,5,38.31007667061526,40.77940618962444,52.61811352458757,63.75182215732889,50.533159089677234,1,1,F,49.19851552636668
E01009,Colegio_10,Teusaquillo,5,49.325838886213646,23.896387679072404,49.6620136056002,58.8708381610993,61.01548399333623,1,1,F,48.55411246506436
E01010,Colegio_12,Ciudad Bolívar,5,54.46918158711216,59.490095664533904,31.449222254589188,53.40466453299165,59.064521208833526,1,1,M,51.57553704961208
E01011,Colegio_27,Suba,3,50.80122029665449,66.81408992825476,50.07507152925902,31.728765073977463,75.05049556546174,1,1,M,54.8939284787215
E01012,Colegio_37,Santa Fe,5,57.37252331388791,47.90441598615322,53.797500176756216,54.94313058060416,60.74238686622314,1,0,M,54.951991384724934
E01013,Colegio_12,Usme,4,27.48461638014495,55.883816327878385,67.3293752218658,65.18233320457833,28.601724467667395,1,1,F,48.89637312042697
E01014,Colegio_23,Santa Fe,1,64.5054534773692,51.92233587940822,62.48135760527064,67.47134127185645,55.3488923340569,0,1,F,60.34587611359227
E01015,Colegio_22,Barrios Unidos,1,53.56766274568152,50.53652801143093,56.57882940764609,48.057110978856564,55.55637970070954,1,1,M,52.85930216886493
E01016,Colegio_23,Teusaquillo,5,61.87010149507376,62.13745922771799,51.4899548621529,71.92248600187088,56.47389970987662,0,1,F,60.77878025933843
E01017,Colegio_23,Kennedy,3,50.56799224739305,61.10431076937081,60.311618893857705,56.05698964456836,41.25464997572473,1,1,M,53.85911230618294
E01018,Colegio_15,Sumapaz,4,53.28939143200483,63.323840207058986,58.40882171140374,58.02776938703354,33.39644072393413,0,1,F,53.28925269228705
E01019,Colegio_26,Ciudad Bolívar,2,41.66215802004647,54.92297592220504,32.34967624631738,57.79692907855228,77.89279444200497,0,1,M,52.924906741825225
E01020,Colegio_28,Teusaquillo,4,57.88644195740066,56.998135035926076,38.84872332479172,54.27770935085634,50.740559320944065,0,0,F,51.750313797983765
E01021,Colegio_13,La Candelaria,4,46.431258108509034,55.40797151032199,28.112474650047417,40.39184465032031,52.95856249254947,1,1,F,44.66042228234964
E01022,Colegio_35,Santa Fe,5,58.03413566186216,59.04421474684082,67.61699149810858,44.67822345694572,51.068500289756315,1,1,F,56.088413130702726
E01023,Colegio_37,Ciudad Bolívar,3,65.33293147628758,53.08078613272981,22.00967122567924,42.11344717719287,59.831858964403295,1,1,M,48.473738995258564
E01024,Colegio_38,Sumapaz,3,56.9575160890164,38.66919827128051,80.74181532101537,49.73228266671039,51.08200317968323,1,1,M,55.436563105541175
E01025,Colegio_4,Usaquén,4,78.54443833990359,56.55114623407566,62.96399320289351,59.718852360049766,69.2374143456687,1,1,M,65.40316889651824
E01026,Colegio_14,Los Mártires,5,60.053521392225875,58.43392889279418,53.62919491865925,65.6632454012139,82.32820693831184,1,0,M,64.02161950864101
E01027,Colegio_37,Fontibón,2,54.38294626075406,57.37374321372023,63.72651486279745,33.67224615233954,68.47490568382966,0,1,M,55.52607123468819
E01028,Colegio_8,Chapinero,1,57.42384871357917,68.71281217016582,43.49362670888134,34.63266565247368,47.406859970129894,0,1,F,50.33396264304598
E01029,Colegio_34,Rafael Uribe Uribe,3,57.08773781385635,62.825784250289054,45.41045459362279,58.22433766138311,48.95448424495284,1,0,F,54.500559712820824
E01030,Colegio_2,Kennedy,4,62.656886162065746,65.19526202679937,59.45870436371867,64.24361868468159,36.16465814166397,1,0,F,57.54382587578586
E01031,Colegio_8,Ciudad Bolívar,6,47.95930119325413,41.394641304508326,49.52153002903334,52.37851473858349,57.877852336372946,1,1,F,49.82636792035045
E01032,Colegio_25,Antonio Nariño,2,59.182828315822505,62.80382054573638,53.32534736841579,40.88893225417318,66.43203221613214,1,1,F,56.526592140056
E01033,Colegio_27,Usme,5,43.89154166639655,53.07685797125678,46.6899023929946,43.09394766738017,65.42630460703916,1,1,M,50.43571086101345
E01034,Colegio_11,Barrios Unidos,2,56.74233398009321,43.69971176021988,48.98046097688834,44.38214952730978,67.03065339021185,1,1,F,52.16706192694461
E01035,Colegio_17,Antonio Nariño,3,62.932711196828784,67.46373558178209,55.575632770375364,46.84268979962437,54.0908195556566,1,1,M,57.381117780853444
E01036,Colegio_30,Puente Aranda,4,65.56505067163339,37.81025076430248,71.74367133568596,75.53634085018709,68.53256527995752,1,1,M,63.83757578035329
E01037,Colegio_38,Usme,2,50.58494231301307,35.553967013156196,56.567452948656545,55.838448656070014,58.567727389040485,0,1,M,51.42250766398727
E01038,Colegio_10,Barrios Unidos,4,69.49180215475866,51.64567764014684,48.05422293432029,58.262443429052,59.355061290723455,1,1,M,57.361841489800256
E01039,Colegio_34,Suba,1,52.42467365009888,87.61562547571842,61.61391920559276,41.152236913529855,44.030418407344925,1,1,M,57.36737473045697
E01040,Colegio_15,Antonio Nariño,3,40.64359220130877,57.05983194076303,45.8753214939987,66.15776461227638,56.34811049191638,1,1,M,53.21692414805265
E01041,Colegio_22,Kennedy,1,56.42639059290437,66.56113830537734,51.364498800053596,51.89858405708113,48.860469225101276,0,1,F,55.02221619610354
E01042,Colegio_25,Suba,5,63.79641952318837,56.5752384324067,82.66816477511149,57.67949350434924,58.092539490460624,1,1,M,63.76237114510328
E01043,Colegio_14,San Cristóbal,4,46.61668103766665,44.988057835275995,44.199702558215535,54.74123988466814,63.857085060195324,1,0,M,50.88055327520433
E01044,Colegio_25,Kennedy,2,38.632914605763844,65.02636602670701,59.545729807647604,46.10409154091888,39.06293489342107,0,1,F,49.674407374891686
E01045,Colegio_17,La Candelaria,2,55.0140189447079,41.050915106181606,51.121677147764146,53.962257251194316,58.69934383380912,1,0,F,51.969642456731414
E01046,Colegio_2,Engativá,3,53.761519817091965,61.19756492909812,48.19195334434635,58.187528709286234,62.614022426563686,1,1,F,56.79051784527727
E01047,Colegio_29,Kennedy,1,45.555556272089746,29.416169793037554,51.22183061487943,30.90056911169883,62.425810819956055,1,0,F,43.90398732233232
E01048,Colegio_21,San Cristóbal,4,71.00344841893065,41.440426677852926,30.897059505147404,48.90284358688978,74.96066490627913,0,0,F,53.44088861901999
E01049,Colegio_2,Rafael Uribe Uribe,6,64.80845024178929,74.67438184983082,41.839955775159204,46.630646875435716,50.584818883137814,1,1,F,55.70765072507057
E01050,Colegio_32,Santa Fe,1,67.08267813085753,74.60145386788706,63.32273240387727,46.57421877567184,67.23762751588879,1,1,F,63.76374213883649
E01051,Colegio_8,Barrios Unidos,3,39.54189044323792,43.881738403113076,51.88118131012372,57.99989446410218,66.69851506267014,0,1,F,52.00064393664941
E01052,Colegio_36,Santa Fe,4,51.59966734858556,63.81390809028086,39.222064927325505,41.55017016468287,60.355847440058696,1,1,M,51.3083315941867
E01053,Colegio_27,Bosa,1,49.20155112333184,66.62726818547969,33.03107073200542,52.05666890643479,54.302722167063024,1,1,F,51.04385622286295
E01054,Colegio_27,Engativá,4,50.493073658952866,61.73071131662454,48.94199934822465,50.876091564749316,49.32694077932744,1,1,M,52.273763333575765
E01055,Colegio_23,Usaquén,2,67.26372437220928,54.23912350264891,51.411671817540565,57.449355748009445,77.35121534197967,1,1,M,61.54301815647757
E01056,Colegio_12,Santa Fe,4,48.18993772488651,31.71171849644915,53.786869294248,85.26179796669899,41.87488253292528,1,1,F,52.16504120304158
E01057,Colegio_6,Rafael Uribe Uribe,2,47.29969877103619,74.86028785394703,70.18358194896096,56.6676065277815,55.51859506250547,1,1,F,60.90595403284624
E01058,Colegio_24,Fontibón,1,67.38454957458558,46.87573033985508,46.773137126860775,67.90529558689573,61.158736520199504,1,1,F,58.01948982967933
E01059,Colegio_37,Teusaquillo,2,76.58350082715673,66.39270103049326,54.0436863841437,75.42372019410408,71.97950622686469,1,1,M,68.8846229325525
E01060,Colegio_25,Ciudad Bolívar,5,70.64456071963632,67.92930546450376,56.689630077118984,36.25041346037516,54.28341329633513,1,1,F,57.15946460359387
E01061,Colegio_20,Los Mártires,4,44.17412068058097,50.918198669813044,32.4868786634575,57.31601194561168,65.0787350386827,0,1,M,49.99478899962918
E01062,Colegio_37,Antonio Nariño,3,30.555082289585993,58.63763728002768,64.1154904157436,54.31891134353418,65.86922274069043,0,1,F,54.699268813916376
E01063,Colegio_6,Fontibón,2,45.727370276385564,57.04180520454646,48.53382967311475,40.04176987801255,21.443665185371138,1,1,F,42.557688043486095
E01064,Colegio_21,Fontibón,2,53.44646513780126,44.14956588570562,58.15243526748648,59.45711185878587,51.7543902010241,1,1,F,53.39199367016066
E01065,Colegio_31,Santa Fe,6,58.86782534620988,54.458063678523395,51.374746049716805,54.00676477369096,63.94640111675207,0,1,F,56.53076019297862
E01066,Colegio_33,Barrios Unidos,2,48.93708444439649,59.71028121639279,66.58127460061723,32.666742584428064,60.20479794675436,0,1,M,53.62003615851778
E01067,Colegio_17,La Candelaria,2,68.75134878050343,72.40239580562117,56.408210570084606,72.33728332261498,61.122747612333285,0,0,M,66.20439721823149
E01068,Colegio_33,San Cristóbal,3,61.91581837033502,73.35268814950669,63.328884082071,60.770486194436,53.5294307839401,1,1,M,62.579461516057755
E01069,Colegio_2,Barrios Unidos,3,55.146756253955296,41.34737014605926,60.32798224731819,59.66202829614587,61.82839793998122,1,0,F,55.66250697669197
E01070,Colegio_40,Engativá,2,38.03715357691485,67.41911357906744,50.79897195584895,61.315524072538686,57.89528346799271,0,1,F,55.09320933047253
E01071,Colegio_33,Usaquén,4,68.90902469303713,30.198437518875913,42.81117988588185,45.53088470069065,66.09547275409015,0,1,F,50.70899991051514
E01072,Colegio_2,Rafael Uribe Uribe,2,54.47113570997369,51.83516957408432,37.802329657891065,71.03247701057262,53.70636084069761,0,0,M,53.76949455864385
E01073,Colegio_14,Sumapaz,3,33.700170213965045,40.71000906140677,22.72187223513017,51.606503951537356,48.233274474465844,0,1,F,39.394365987301036
E01074,Colegio_3,Kennedy,2,69.7291964968243,66.33359021475145,59.756774598938094,64.4350436039939,68.85359306779381,1,1,F,65.82163959646032
E01075,Colegio_26,Suba,2,77.74151822314872,60.806113035759026,43.86318149014002,40.45937341879541,66.50416697612792,1,1,F,57.87487062879423
E01076,Colegio_24,San Cristóbal,3,52.31164073799434,35.72506541722734,70.18147680152484,69.54626704014268,68.42371877118867,1,1,M,59.23763375361557
E01077,Colegio_12,Sumapaz,4,42.75745301737221,45.376126714160804,56.49197909344766,46.288634230605474,90.17792951737431,1,0,M,56.218424514592094
E01078,Colegio_9,Usaquén,3,68.36239011782246,56.96522267330495,69.87958829407823,55.29018690824872,49.59482695241974,0,1,F,60.01844298917482
E01079,Colegio_4,Sumapaz,2,72.17471641772512,53.855467058255265,64.90952570663163,56.19497857655076,34.165690941977275,1,1,F,56.26007574022801
E01080,Colegio_5,Engativá,4,63.503965538845485,50.936576349202205,55.66586827615273,77.03034109426024,77.13148028363238,1,1,F,64.85364630841862
E01081,Colegio_5,Antonio Nariño,3,30.17996109810744,51.619330275340594,49.3807661913577,45.249622263948964,67.41709327588046,1,1,F,48.76935462092703
E01082,Colegio_12,Chapinero,4,47.30534283663512,36.14250542453592,60.83059206739954,60.58883256214484,58.25573933959774,1,1,M,52.62460244606264
E01083,Colegio_11,Chapinero,3,44.136474581638936,72.24820156633396,51.89580510847943,47.72369344346513,45.86764886987708,1,0,F,52.374364713958904
E01084,Colegio_28,Kennedy,4,61.78443210836383,68.24377125085088,38.378986221619854,82.53179131137283,60.834252975084155,0,1,M,62.35464677345832
E01085,Colegio_27,Tunjuelito,3,72.66550861459825,64.34587997391651,46.1790123483182,57.2992842523278,55.51506790079112,1,0,M,59.20095061799037
E01086,Colegio_22,Antonio Nariño,2,55.13584947404649,54.953598010245614,53.906611025332204,75.76440143910429,74.79065202505944,0,1,F,62.910222394757604
E01087,Colegio_3,Usaquén,3,53.142532655466866,58.984132876522644,58.869876427619815,80.10583716393964,39.422252393617555,1,0,M,58.10492630343331
E01088,Colegio_21,Santa Fe,2,37.250248281662486,71.78465779709063,40.24073257616787,37.3668271428857,92.48327815897069,0,1,F,55.82514879135548
E01089,Colegio_11,Bosa,1,39.03165047268405,48.35998731367422,46.138944032280676,67.2012823534694,38.212098620086074,1,1,M,47.788792558438885
E01090,Colegio_28,Bosa,4,55.05230220104605,53.270408208660484,67.16901579581074,56.12969134088066,44.96065830441699,1,1,F,55.31641517016298
E01091,Colegio_29,Teusaquillo,2,72.19022615255402,31.1402937916702,43.672226726661684,48.4612943529601,63.26161255339848,1,1,M,51.745130715448894
E01092,Colegio_17,Chapinero,3,49.08863539362254,56.84769287177157,42.99356934701591,42.75826694573546,42.842963660207545,1,1,F,46.906225643670595
E01093,Colegio_10,La Candelaria,3,48.02723381872906,55.468974979920695,71.28252080753234,32.22717085514178,32.31792144417166,0,1,M,47.8647643810991
E01094,Colegio_15,Santa Fe,3,41.901558646986246,49.148201600722565,58.6145280823978,67.22732494978834,62.43738582819777,1,1,M,55.865799821618545
E01095,Colegio_29,Barrios Unidos,3,39.7219528755238,61.72141789737889,41.80263936349888,65.6772201841562,56.92385818120273,1,1,M,53.1694177003521
E01096,Colegio_4,Rafael Uribe Uribe,3,66.46103237485632,58.96122109158887,62.08245701050731,59.61627193123478,53.716521968537805,1,1,F,60.16750087534501
E01097,Colegio_39,Tunjuelito,6,51.96363034476267,71.03085390376685,51.521255626087665,46.81321466056171,42.96428684053589,1,1,F,52.85864827514295
E01098,Colegio_24,Usme,4,64.85452698040885,42.49029238473688,54.2736749680478,40.00471783354851,38.614171673152256,0,1,M,48.04747676797886
E01099,Colegio_24,Chapinero,3,32.90577027013957,48.27201093279653,48.150435458722406,49.208119536307834,49.00655029083638,1,0,F,45.50857729776054
E01100,Colegio_14,Engativá,5,50.695567059803786,64.64453364712375,50.51732879856482,52.829578117536215,60.35258719205181,1,0,M,55.80791896301607
E01101,Colegio_26,La Candelaria,3,73.04954409287258,53.21471916295892,68.05426880232909,53.81418135401594,57.34038656100708,1,1,M,61.094619994636716
E01102,Colegio_11,San Cristóbal,6,41.05594046530143,54.547704011450534,69.0253765191481,59.578054978358416,63.17979191221503,1,1,M,57.4773735772947
E01103,Colegio_3,Fontibón,6,42.70158149834973,82.59745441241944,85.76950824659359,80.31266493348161,59.80602562602618,1,1,F,70.2374469433741
E01104,Colegio_11,Fontibón,1,53.478248174302735,40.07566149585211,41.78937097840046,59.228535995972834,43.2109893983128,1,1,F,47.55656120856818
E01105,Colegio_6,Barrios Unidos,2,54.896025634002456,53.91748083079844,68.3575751590086,53.55042095628643,54.14085936595145,0,1,F,56.97247238920947
E01106,Colegio_33,Ciudad Bolívar,5,58.45838144833025,45.85713851008011,56.62130074669332,60.35201367795413,36.651303464004236,1,1,M,51.588027569412404
E01107,Colegio_17,Fontibón,3,53.573140809158296,66.74739384836158,60.187311565376014,65.95075011945082,59.55615185030941,1,1,F,61.20294963853122
E01108,Colegio_40,Barrios Unidos,2,55.69247634808623,47.87839169239564,48.49895847665581,69.83434671442645,57.31482552782555,1,1,M,55.84379975187794
E01109,Colegio_18,Tunjuelito,3,55.09544340125569,59.127581515805616,63.71362648844441,52.269925352739115,63.96917717704227,1,1,F,58.83515078705742
E01110,Colegio_4,Puente Aranda,4,43.97916807396511,63.89045973460174,45.01736774917604,35.313617592053575,45.395618818189064,1,1,F,46.71924639359711
E01111,Colegio_36,Santa Fe,3,49.6571027625627,63.88352868626521,70.74965273955016,53.28771762114624,66.25528443402371,1,1,F,60.7666572487096
E01112,Colegio_39,Ciudad Bolívar,5,38.90194223018735,57.97479224239425,41.46558137983753,32.61097622643059,38.23727396373432,1,1,F,41.8381132085168
E01113,Colegio_15,Fontibón,3,57.24491805666085,54.537378457337304,49.967663416893906,37.45827786467611,68.0258255825168,1,1,M,53.446812675617004
E01114,Colegio_26,Ciudad Bolívar,2,44.36716926239977,45.579710556464136,54.223242602356876,48.067283178603276,53.87409708051462,1,1,F,49.222300536067735
E01115,Colegio_33,San Cristóbal,4,61.468374175922406,54.77930762822773,40.07659502484946,57.8877871838648,54.42724811188961,1,1,M,53.72786242495081
E01116,Colegio_28,Antonio Nariño,3,61.28206071327425,57.12037548582527,64.81364067897938,55.440629268080876,51.929223035529645,1,0,M,58.11718583633789
E01117,Colegio_30,Fontibón,2,29.744699155847186,61.16022093646755,73.01667391432656,46.700852477806784,76.77516809649018,0,1,F,57.47952291618765
E01118,Colegio_28,Ciudad Bolívar,1,65.01571537705743,53.23704104246438,60.47041085530384,53.98844594916132,71.3546574752985,1,1,M,60.81325413985709
E01119,Colegio_40,Usaquén,4,63.15667542422469,76.77547174007087,45.07903857939156,59.943655335779596,80.2095197134103,1,1,F,65.0328721585754
E01120,Colegio_34,Rafael Uribe Uribe,1,56.29239456761461,53.07739755048095,37.71849184187028,60.9355891136488,61.012575561034424,0,1,F,53.807289726929824
E01121,Colegio_10,Sumapaz,6,28.683422296398206,69.04357322020009,83.8426988110694,50.04118857924216,71.77882834475233,0,0,M,60.67794225033244
E01122,Colegio_39,Bosa,2,32.498142011371044,85.65076715167702,90.93252173769653,39.434806767260994,53.820297210301035,1,1,M,60.46730697566132
E01123,Colegio_15,Usaquén,6,64.53929132044368,76.67996740492288,66.91361075851124,41.60415108319998,62.76704009979853,1,1,M,62.50081213337527
E01124,Colegio_30,Los Mártires,3,48.83074869665915,63.81670729280226,67.46893857140725,24.031860605131136,66.00869263786556,1,1,M,54.03138956077307
E01125,Colegio_28,Sumapaz,5,58.49683783995033,51.604031658830806,64.44034128235339,86.4747032366775,49.8537667044863,0,1,F,62.17393614445966
E01126,Colegio_39,Chapinero,4,21.06442378462772,70.92921187271249,46.444045334289775,35.65405491915553,73.1469857179398,1,1,M,49.44774432574506
E01127,Colegio_26,Bosa,1,60.736127617398495,42.359147802980644,58.65707373894038,48.71628217877402,47.788606667580375,1,0,F,51.651447601134784
E01128,Colegio_26,Bosa,2,46.16156322143347,45.037005093868515,51.144670877177035,64.88750311181704,66.45211587096895,1,1,F,54.736571635053
E01129,Colegio_1,Barrios Unidos,3,45.7940469982765,59.73807239002969,56.51073435594919,42.86425082831623,35.65280145771222,1,1,M,48.11198120605677
E01130,Colegio_22,Tunjuelito,3,66.70321082444198,58.67035059207762,80.92499149624317,61.93255585538104,57.534308250277135,1,1,M,65.15308340368419
E01131,Colegio_23,Usme,3,50.64673131400366,57.585766091040576,49.04450515186382,64.04163976741434,53.888948585269084,1,1,M,55.041518181918285
E01132,Colegio_25,Santa Fe,3,59.25232121659701,66.63566611233585,47.2560140661763,75.34799307365141,63.00190052371464,0,1,F,62.29877899849505
E01133,Colegio_8,Kennedy,3,44.73841201916356,49.58171588245188,39.78624766238501,66.10225952065564,57.89014590288281,1,0,F,51.61975619750778
E01134,Colegio_34,Bosa,1,78.35060701821729,72.07997151890402,57.25260169869696,33.93129437255004,57.54325205334311,1,1,F,59.83154533234229
E01135,Colegio_15,Chapinero,4,45.2637144385493,63.34092886316153,47.25307608303423,57.36968824710886,39.33540873506106,1,1,F,50.512563273382995
E01136,Colegio_2,Usme,3,64.47350621547619,48.91777997109931,34.81894250006185,68.95435240746393,52.5588837539964,0,1,M,53.94469296961953
E01137,Colegio_12,Rafael Uribe Uribe,4,48.65973091841882,69.708201743634,49.564152021665095,52.04208280055558,55.25717067580199,1,1,M,55.0462676320151
E01138,Colegio_18,Ciudad Bolívar,3,56.77867448816196,67.75534994355512,54.312043243771974,65.21326390798296,33.39497745961982,0,1,F,55.49086180861836
E01139,Colegio_7,Bosa,1,52.589062082283505,59.06707124386731,55.73001477034418,56.11919124014205,54.85804120534962,1,1,F,55.67267610839733
E01140,Colegio_27,Engativá,5,51.8832729257141,41.432462952124226,53.005564922781744,62.733450559840975,64.3236427428946,1,1,M,54.67567882067112
E01141,Colegio_2,Chapinero,4,51.2568319350464,37.69900726383726,45.93753699999508,77.6211516113046,58.13488406764524,1,1,M,54.129882375565714
E01142,Colegio_35,Usaquén,3,44.10611719355395,55.45709485382309,56.28073110616062,58.72717047191966,46.050505121019405,1,0,F,52.12432374929534
E01143,Colegio_13,Antonio Nariño,4,59.654961624771914,39.04154632802871,56.09831260152442,68.93592315888299,67.8084487289238,1,1,F,58.30783848842636
E01144,Colegio_4,Bosa,1,57.6742948822836,73.66601796110123,43.34092234390836,60.375988947877396,97.31134589336973,1,0,F,66.47371400570806
E01145,Colegio_28,Sumapaz,3,54.227432084398814,80.97901892512635,56.09826902083465,57.30660009618441,67.2467089826317,1,0,M,63.17160582183519
E01146,Colegio_23,Puente Aranda,3,70.80533755437361,45.97953199945046,64.0494610524962,49.337115530223635,62.81925108219639,1,1,F,58.59813944374805
E01147,Colegio_18,Chapinero,2,64.95061626299497,75.99593798403293,47.02552365539905,37.47223612944484,40.03138058376376,0,1,F,53.09513892312712
E01148,Colegio_21,Rafael Uribe Uribe,2,46.55900469187187,58.45936321578726,47.57323817892592,78.7739309674385,63.331403235293564,0,1,F,58.939388057863425
E01149,Colegio_39,Ciudad Bolívar,1,56.487288098330566,54.117121587349516,47.870760958557604,70.05410372477856,42.61889092252301,1,1,M,54.229633058307854
E01150,Colegio_14,Sumapaz,4,67.61351021561305,70.96299021468226,63.948542725171876,44.70094589127871,63.35670343980604,0,0,F,62.11653849731039
E01151,Colegio_13,San Cristóbal,6,53.46867368384249,65.1545906552385,34.82398230869261,30.077282047546333,52.706572844235076,0,1,M,47.246220307910995
E01152,Colegio_20,Rafael Uribe Uribe,5,55.18626264281727,49.78835640891619,53.9367016922255,53.64720195069515,56.84720297366241,0,1,F,53.8811451336633
E01153,Colegio_13,Chapinero,2,50.173772406497214,61.565582411375225,37.139906913642605,52.538752989317324,44.101287852532906,1,1,F,49.10386051467306
E01154,Colegio_8,Fontibón,3,49.27105335985341,64.9633902300895,60.69572714870492,52.484753932824226,57.35066688985988,1,1,M,56.95311831226638
E01155,Colegio_4,Fontibón,4,65.42155396877405,83.50171266363989,53.478901293945235,65.56208244178049,50.240770128215416,1,1,F,63.64100409927103
E01156,Colegio_6,Usme,3,57.63616926594332,61.99363138383727,67.49393090638705,50.88164183253148,78.37684663204732,1,1,M,63.27644400414929
E01157,Colegio_24,Kennedy,2,62.587566571827836,59.88677711866521,45.9342730896348,54.2996174512764,49.11308189116251,0,1,M,54.364263224513344
E01158,Colegio_24,Usme,1,56.929872944395385,65.74114173221517,65.66103656054227,65.46398790889805,82.68694555741092,0,1,M,67.29659694069235
E01159,Colegio_20,Fontibón,4,49.42308988988822,47.549429383685236,47.24948829295213,59.15615486135355,53.25944245105224,1,1,F,51.32752097578627
E01160,Colegio_13,Tunjuelito,2,42.3103074759418,63.869511214026765,47.48591979747317,55.9039440220955,74.79788251108926,1,1,F,56.8735130041253
E01161,Colegio_34,Engativá,2,50.867876260685854,43.09183653471585,45.45045001786508,53.73040403696976,45.43895216403159,1,1,M,47.71590380285363
E01162,Colegio_8,Bosa,5,61.68781629616151,83.61286532409784,50.79701270227384,50.04597280886426,75.99078748881797,1,1,F,64.42689092404308
E01163,Colegio_34,Antonio Nariño,5,60.26493713772678,58.212737538793846,53.994744839967275,68.07251974988188,74.37870292136321,1,0,M,62.98472843754659
E01164,Colegio_5,Teusaquillo,4,35.77644770247949,54.50874717088085,42.989131861347595,46.365425420174475,66.88588848407746,1,1,F,49.30512812779197
E01165,Colegio_16,Usme,1,76.65128943940014,77.75668885692502,49.11940361797532,34.86741224709934,57.02363473840074,1,0,F,59.083685779960106
E01166,Colegio_16,Bosa,5,47.327164102010926,45.938030932815536,65.9805004391432,43.07918068424325,48.52123387923679,0,1,M,50.16922200748994
E01167,Colegio_14,Tunjuelito,3,53.91428870524313,47.386433454406024,55.616276791507936,49.68802086611618,49.56411125305828,1,1,F,51.23382621406631
E01168,Colegio_27,Ciudad Bolívar,2,57.54187356728249,52.81700594132954,71.31136152109252,63.11647550068231,41.945687425497155,0,1,M,57.3464807911768
E01169,Colegio_31,Antonio Nariño,4,75.01009239897431,49.63253326225197,61.74679770002091,50.66243920148039,26.80574360190497,1,1,M,52.77152123292651
E01170,Colegio_14,Engativá,1,44.94688987804955,75.03210608978577,58.834850541081124,40.8454854607156,53.067865441201214,1,1,F,54.54543948216665
E01171,Colegio_31,Bosa,2,45.2446105958163,42.45657697552559,55.55552101606035,44.228436316017174,67.94495177821452,1,1,M,51.086019336326785
E01172,Colegio_14,Rafael Uribe Uribe,3,43.158281842235304,60.19878159720946,63.27334220538934,51.163117135398075,44.73521633349573,1,1,F,52.50574782274558
E01173,Colegio_24,Rafael Uribe Uribe,6,57.68589120809739,44.24679942262929,55.566238155540326,57.551228220584406,51.61336996534698,1,1,M,53.33270539443968
